source_id,ship_name,chamber,remarks,archival_reference,uid,source_type,das_voyage_id
5383,Purmer,Amsterdam,,NL-HaNA/1.04.02/5383////,b48826f4-6089-4211-9cf0-74f362b59d5b,pay_ledger,92680
5384,Hof van Ilpendam,Amsterdam,Vanaf folio 234 ontbreekt gedeelte; gegevens gedeeltelijk aangevuld uit index,NL-HaNA/1.04.02/5384////,9d2a4123-9440-4867-b94c-08c8c7e90555,pay_ledger,92689
5385,Huis te Zilverstein,Amsterdam,,NL-HaNA/1.04.02/5385////,b572d000-ca89-49bb-a76f-37950157d220,pay_ledger,92682
5386,Voorschoten,Amsterdam,,NL-HaNA/1.04.02/5386////,0b1c54bd-d4ec-4148-b447-755971dc8722,pay_ledger,92676
5387,Nederland,Amsterdam,,NL-HaNA/1.04.02/5387////,8c602cc4-af42-413e-96f1-cb4e5199db0f,pay_ledger,92678
5388,Lek,Amsterdam,Deel soldijboek vanaf folio 239 ontbreekt; volgende gegevens alleen uit index.,NL-HaNA/1.04.02/5388////,b2a99964-73fb-4f7b-b65e-9e58fa01745a,pay_ledger,92677
5389,Isselt,Amsterdam,,NL-HaNA/1.04.02/5389////,cd7f31a2-7e3d-4628-a66f-cf09f369fce2,pay_ledger,92690
5390,Tamboer,Amsterdam,,NL-HaNA/1.04.02/5390////,b58df06f-bfc7-4617-99fc-7c1f655f93b0,pay_ledger,92701
5391,Huis te Loo,Amsterdam,,NL-HaNA/1.04.02/5391////,432f0d5f-3b9e-4172-8a4b-585c37207c47,pay_ledger,92705
5392,Krab,Amsterdam,,NL-HaNA/1.04.02/5392////,6688d7ac-b311-4a94-8889-31643ca69f70,pay_ledger,92698
5393,Huis te Dieren,Amsterdam,,NL-HaNA/1.04.02/5393////,059b1b85-a061-46ae-bd20-00694e6ad754,pay_ledger,92704
5394,Langewijk,Amsterdam,,NL-HaNA/1.04.02/5394////,bd41bcfb-df65-47fe-a8a6-10cb87589cf5,pay_ledger,92712
5395,Driebergen,Amsterdam,,NL-HaNA/1.04.02/5395////,627f7365-a75b-4a01-a263-b15b84d6f7b3,pay_ledger,92720
5396,Faam,Amsterdam,,NL-HaNA/1.04.02/5396////,efab7663-4853-4ed6-ae36-005d263c60f5,pay_ledger,92716
5397,Voetboog,Amsterdam,,NL-HaNA/1.04.02/5397////,a176617e-8e15-4afc-904a-966f8af51cc3,pay_ledger,92723
5398,Nichtevecht,Amsterdam,,NL-HaNA/1.04.02/5398////,9a27ca1a-cd93-4d83-adea-bd06f0155214,pay_ledger,92717
5399,Schoondijk,Amsterdam,,NL-HaNA/1.04.02/5399////,26092739-b380-44b2-abff-62f7d7433d4e,pay_ledger,92730
5400,Agatha,Amsterdam,,NL-HaNA/1.04.02/5400////,253c7c3c-83af-49cf-8fa0-489e745d012f,pay_ledger,92715
5401,Spierdijk,Amsterdam,,NL-HaNA/1.04.02/5401////,324b05d1-2585-4920-af94-845909cd8e11,pay_ledger,92733
5402,Moerkapelle,Amsterdam,,NL-HaNA/1.04.02/5402////,01ac86fd-d16d-4bd7-8fe3-5451de36662a,pay_ledger,92734
5403,Koning William,Amsterdam,,NL-HaNA/1.04.02/5403////,53674047-fc62-4565-a075-9a257869352d,pay_ledger,92727
5404,Nederland,Amsterdam,,NL-HaNA/1.04.02/5404////,f1f7a597-4c25-4928-87a0-8b1531b8b5b4,pay_ledger,92748
5405,Hof van Ilpendam,Amsterdam,,NL-HaNA/1.04.02/5405////,82d4d0ab-722c-4f2a-b2a2-9fa9a4883092,pay_ledger,92747
5406,Berkel,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5406////,1508e1a6-76e6-4edd-bfff-a1652b32314b,pay_ledger,92742
5407,Spiegel,Amsterdam,,NL-HaNA/1.04.02/5407////,c83f7ce9-6412-4ac0-a1be-b447d89235f5,pay_ledger,92751
5408,Spare,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5408////,5ab97a11-58e2-4df7-b8f9-52d059ff44f1,pay_ledger,92741
5409,Merestein,Amsterdam,,NL-HaNA/1.04.02/5409////,153f8e85-7286-415b-9949-1c090fdd63fd,pay_ledger,92738
5410,Schulp,Amsterdam,,NL-HaNA/1.04.02/5410////,d58972aa-c149-459e-a29e-7565e991f4a9,pay_ledger,92740
5411,Prinseland,Amsterdam,,NL-HaNA/1.04.02/5411////,0422ddf9-e245-422f-9141-554ca8e46835,pay_ledger,92750
5412,Drie Kronen,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5412////,09790baa-e3da-4ae6-82e5-30cf845b825c,pay_ledger,92737
5413,Bekestein,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5413////,56cdd3da-b28b-4198-a82e-6b5856bc57bb,pay_ledger,92756
5414,Voetboog,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5414////,74ef8d2d-b834-4fcb-a455-2f413fddf6b6,pay_ledger,92763
5415,Stad Keulen,Amsterdam,,NL-HaNA/1.04.02/5415////,78732969-2518-44f8-87d7-416ce97efd59,pay_ledger,92761
5416,Waalstroom,Amsterdam,,NL-HaNA/1.04.02/5416////,e068d38b-67b9-48bb-886b-3a7f5822e253,pay_ledger,92759
5417,Drechterland,Amsterdam,,NL-HaNA/1.04.02/5417////,2f233cbd-8269-44c7-9dce-bee6091186cd,pay_ledger,92760
5418,Vecht,Amsterdam,,NL-HaNA/1.04.02/5418////,5f06ae9d-6b18-4aea-816d-bc5f6c40824d,pay_ledger,92762
5419,Voorschoten,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5419////,02733006-e0da-411e-9f89-75af8a109bd3,pay_ledger,92758
5421,Lek,Amsterdam,,NL-HaNA/1.04.02/5421////,a4bc4a83-6227-4e31-864c-c9026d533096,pay_ledger,92774
5422,Matroos,Amsterdam,,NL-HaNA/1.04.02/5422////,0ee6a8bc-91c8-4d6b-aa18-2c839cfe5b90,pay_ledger,92768
5423,Brandenburg,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5423////,941b8ddf-94dc-4cd3-b6ff-469ac7b584b9,pay_ledger,92772
5424,Driebergen,Amsterdam,Volgens soldijboek eindigt uitreis aan de Kaap,NL-HaNA/1.04.02/5424////,32c07226-05fe-443b-b39a-98908496ad29,pay_ledger,92773
5425,Eikelenburg,Amsterdam,,NL-HaNA/1.04.02/5425////,00df9b7d-4d94-408f-8ff4-b650bb8b4ad5,pay_ledger,92767
5426,Berkenrode,Amsterdam,,NL-HaNA/1.04.02/5426////,b41952a5-c57a-4ce8-9296-e41d609d9aa0,pay_ledger,92786
5427,Nichtevecht,Amsterdam,,NL-HaNA/1.04.02/5427////,cf862648-335c-4134-b5b0-3bfa84f09711,pay_ledger,92775
5428,Assendelft,Amsterdam,,NL-HaNA/1.04.02/5428////,f43c3f34-d131-4c01-abe7-d405d46309e8,pay_ledger,92784
5429,Drie Kronen,Amsterdam,,NL-HaNA/1.04.02/5429////,1bc89c68-7834-43f8-8f94-b6b1a4fd5d6e,pay_ledger,92789
5430,Soldaat,Amsterdam,,NL-HaNA/1.04.02/5430////,f1aec90a-10a6-40fe-8b96-05ffb53ce388,pay_ledger,92790
5431,Spiegel,Amsterdam,,NL-HaNA/1.04.02/5431////,068bbf6d-971b-4486-bd99-e73fe59d93ca,pay_ledger,92791
5432,Bantam,Amsterdam,,NL-HaNA/1.04.02/5432////,ef47550c-73ff-4237-943b-941a2d6e0ea0,pay_ledger,92785
5433,Faam,Amsterdam,,NL-HaNA/1.04.02/5433////,ab94025b-d94c-4d83-ba11-a12378abbc9b,pay_ledger,92783
5434,Overnes,Amsterdam,,NL-HaNA/1.04.02/5434////,218a9202-c9d9-47d6-bde0-dd7466e16e4c,pay_ledger,92811
5435,Geelvink,Amsterdam,,NL-HaNA/1.04.02/5435////,179d939c-6759-4666-89f7-1a22e1e45a6b,pay_ledger,92800
5436,Mijdrecht,Amsterdam,,NL-HaNA/1.04.02/5436////,fc2b7b6f-f9f6-4f6b-9954-f742e529a0af,pay_ledger,92810
5437,Grimmestein,Amsterdam,,NL-HaNA/1.04.02/5437////,77593d62-eec4-4607-a08d-ef0e9eb483b5,pay_ledger,92809
5438,Berkel,Amsterdam,,NL-HaNA/1.04.02/5438////,4d343225-cf68-43d9-812c-96602bb902cd,pay_ledger,92799
5439,IJsselmonde,Amsterdam,,NL-HaNA/1.04.02/5439////,da27b8e5-5aaf-4bb7-a7ba-6305a9504b15,pay_ledger,92806
5440,Lands Welvaren,Amsterdam,,NL-HaNA/1.04.02/5440////,e327fdd9-2d5e-4900-b482-5cf20999c290,pay_ledger,92812
5441,Sirjansland,Amsterdam,,NL-HaNA/1.04.02/5441////,29a709d0-6a66-4061-895b-753b3d73acb8,pay_ledger,92817
5442,Waalstroom,Amsterdam,,NL-HaNA/1.04.02/5442////,75e6a759-3c7e-4601-a96e-0c9649e0e0f6,pay_ledger,92818
5443,Isselt,Amsterdam,,NL-HaNA/1.04.02/5443////,558f753a-a28c-4eb4-b782-325c3304f6af,pay_ledger,92816
5444,Gent,Amsterdam,,NL-HaNA/1.04.02/5444////,bed7ead1-82dd-4c9a-949d-39d1b2305b53,pay_ledger,92814
5445,Belois,Amsterdam,,NL-HaNA/1.04.02/5445////,0913fec9-dde7-4b8f-b814-5184ea9fcc79,pay_ledger,92813
5446,Unie,Amsterdam,,NL-HaNA/1.04.02/5446////,f457c8b3-1c48-4e5b-a001-5e638653b389,pay_ledger,92830
5447,Bambeek,Amsterdam,,NL-HaNA/1.04.02/5447////,fa2e51ab-d94a-408a-ab96-10a7f397d31b,pay_ledger,92829
5448,Huis te Nieuwburg,Amsterdam,,NL-HaNA/1.04.02/5448////,fe5d6938-7560-41f1-a7f1-3f0c081942b2,pay_ledger,92835
5449,Huis te Loo,Amsterdam,,NL-HaNA/1.04.02/5449////,2ed3760e-4d31-466f-9068-669bcf11bec7,pay_ledger,92834
5450,Peter en Paul,Amsterdam,,NL-HaNA/1.04.02/5450////,6b7ee1d8-2e7b-47ad-92a5-406949dfe2ad,pay_ledger,92847
5451,Assendelft,Amsterdam,,NL-HaNA/1.04.02/5451////,3702fcd8-df3a-46a5-b1db-0a9c6296b302,pay_ledger,92833
5452,Stad Keulen,Amsterdam,folio's na folio 209 ontbreken,NL-HaNA/1.04.02/5452////,d6e9b2fd-78c3-49ca-82c7-b0c4a2d25959,pay_ledger,92842
5453,Huis Overrijp,Amsterdam,,NL-HaNA/1.04.02/5453////,27d66a76-81d3-493f-b22e-12fea07607d5,pay_ledger,92844
5454,Spiegel,Amsterdam,,NL-HaNA/1.04.02/5454////,9e4cef72-9d22-4a5d-ad0f-378468e4d031,pay_ledger,92846
5455,Drie Kronen,Amsterdam,,NL-HaNA/1.04.02/5455////,c2a8a8df-5a44-492b-88a2-54ef047c4a58,pay_ledger,92843
5456,Eikelenburg,Amsterdam,,NL-HaNA/1.04.02/5456////,66aef2c3-d356-4aaa-92c7-ee1cb2100462,pay_ledger,92841
5457,Gent,Amsterdam,,NL-HaNA/1.04.02/5457////,bc9c0066-a13d-4c10-b3bf-74e70ca64d67,pay_ledger,92851
5458,Roskam,Amsterdam,,NL-HaNA/1.04.02/5458////,ab78f8d1-101d-40bf-b70f-1049ada2ddca,pay_ledger,92856
5459,Grimmestein,Amsterdam,,NL-HaNA/1.04.02/5459////,1e23038d-8c8b-4488-a1d2-562a59c2ac2f,pay_ledger,92852
5460,Lands Welvaren,Amsterdam,,NL-HaNA/1.04.02/5460////,ade5243a-c0ca-48f0-b201-5b29a4a6b0e8,pay_ledger,92858
5461,Overnes,Amsterdam,,NL-HaNA/1.04.02/5461////,dc815cfa-d3ab-4028-a86a-a81a02eceee8,pay_ledger,92855
5462,Nichtevecht,Amsterdam,,NL-HaNA/1.04.02/5462////,165cd5b7-0b41-4505-b597-4c45ba96e46f,pay_ledger,92854
5463,Berkel,Amsterdam,,NL-HaNA/1.04.02/5463////,bad6e3f3-ea09-4e49-bfef-7291ccae912b,pay_ledger,92850
5464,Liefde,Amsterdam,,NL-HaNA/1.04.02/5464////,029f1ae1-0a5a-4dda-8999-17d72b429402,pay_ledger,92870
5465,Isselt,Amsterdam,,NL-HaNA/1.04.02/5465////,3d98f97b-3f27-4fa4-9945-5ecf661dcd76,pay_ledger,92853
5466,Lek,Amsterdam,,NL-HaNA/1.04.02/5466////,36a7ec06-4e29-421e-86db-3ed9e7d698b0,pay_ledger,92872
5467,Huis te Nieuwburg,Amsterdam,,NL-HaNA/1.04.02/5467////,d415bf13-723f-456d-855f-6975b5202a55,pay_ledger,92878
5468,Oosterstein,Amsterdam,,NL-HaNA/1.04.02/5468////,158a11c7-5f25-4069-998b-569c9cf54227,pay_ledger,92879
5469,Belois,Amsterdam,,NL-HaNA/1.04.02/5469////,19a9e6f9-1a36-44ba-b7ee-1b888bbbe3b1,pay_ledger,92864
5470,Peperboom,Amsterdam,,NL-HaNA/1.04.02/5470////,3dc7be52-1713-479a-83e9-b8b664033d5e,pay_ledger,92867
5471,Huis te Bijweg,Amsterdam,,NL-HaNA/1.04.02/5471////,60742c53-bc52-4742-a6f7-8e5218c7e1a8,pay_ledger,92865
5472,Boor,Amsterdam,,NL-HaNA/1.04.02/5472////,243aac09-3826-4f35-ae7b-ce4ff8c0287b,pay_ledger,92871
5473,Nederland,Amsterdam,,NL-HaNA/1.04.02/5473////,00507f7c-a7bf-4c5a-abbf-9312ce9fa522,pay_ledger,92866
5474,Matroos,Amsterdam,,NL-HaNA/1.04.02/5474////,f7d5edf9-aae2-4b95-9001-39474acfb68b,pay_ledger,92874
5475,Theeboom,Amsterdam,,NL-HaNA/1.04.02/5475////,632a9be8-cef3-4df0-84e3-0d27f5d21175,pay_ledger,92880
5476,Unie,Amsterdam,,NL-HaNA/1.04.02/5476////,86b1ec79-ddd7-4352-94ec-99db38775de8,pay_ledger,92881
5477,Horstendaal,Amsterdam,,NL-HaNA/1.04.02/5477////,4761db9d-204e-41c7-a61e-3564c5c87d4c,pay_ledger,92877
5478,Oegstgeest,Amsterdam,,NL-HaNA/1.04.02/5478////,df57c831-b8da-4882-b3ee-9fb7fbf60299,pay_ledger,92873
5479,Flora,Amsterdam,,NL-HaNA/1.04.02/5479////,997e97b6-83ea-40cf-8c58-f80e28286823,pay_ledger,92876
5480,Huis te Dieren,Amsterdam,,NL-HaNA/1.04.02/5480////,e3dd43de-5d32-4162-9882-fef3b9633a09,pay_ledger,92890
5481,Generale Vrede,Amsterdam,,NL-HaNA/1.04.02/5481////,77baa6ae-25da-4de2-9dc7-104880bc3eeb,pay_ledger,92894
5482,Bambeek,Amsterdam,,NL-HaNA/1.04.02/5482////,ba45ba48-8c30-46da-a166-f53ecd8fe39c,pay_ledger,92889
5483,Noordgouw,Amsterdam,,NL-HaNA/1.04.02/5483////,059d7787-1e4c-4dd0-85aa-b6fdef46a68b,pay_ledger,92901
5484,Nichtevecht,Amsterdam,,NL-HaNA/1.04.02/5484////,4167a976-c77d-42f0-9a59-84ebd75995c2,pay_ledger,92900
5485,Spierdijk,Amsterdam,,NL-HaNA/1.04.02/5485////,bafbc586-2442-4dcf-98ca-a96d696908c4,pay_ledger,92910
5486,Beverwijk,Amsterdam,,NL-HaNA/1.04.02/5486////,494266db-c260-4eb3-bf72-d48532c4803b,pay_ledger,92904
5487,Diemen,Amsterdam,,NL-HaNA/1.04.02/5487////,66bc97a8-9148-45ba-83e1-32f232df8a24,pay_ledger,92899
5488,Kattendijk,Amsterdam,,NL-HaNA/1.04.02/5488////,eef9e4e8-c4de-4725-8f3a-23fcba6cfd19,pay_ledger,92906
5489,Lek,Amsterdam,,NL-HaNA/1.04.02/5489////,7d4b2cc9-06f1-4b97-b9e7-e79a23c579b7,pay_ledger,92907
5490,Bekestein,Amsterdam,,NL-HaNA/1.04.02/5490////,63cb48b0-c81c-4028-8d95-ed7fae68498f,pay_ledger,92903
5491,Brandenburg,Amsterdam,,NL-HaNA/1.04.02/5491////,700d3c5b-2e6f-4ed2-bc3d-1cb472e5d90c,pay_ledger,92898
5492,Overnes,Amsterdam,,NL-HaNA/1.04.02/5492////,2f2609ea-85d0-4c4d-b72a-9e7d5b7b359f,pay_ledger,92909
5493,Arend,Amsterdam,,NL-HaNA/1.04.02/5493////,bd506a86-6a56-42ec-b839-b2053d0d404f,pay_ledger,93128
5494,Geelvink,Amsterdam,,NL-HaNA/1.04.02/5494////,ee754d88-4dec-4c9a-b256-797f2cc06184,pay_ledger,92925
5495,Berkenrode,Amsterdam,,NL-HaNA/1.04.02/5495////,9b796632-c8d6-4f24-8517-fbdda7f85eca,pay_ledger,92919
5496,Lands Welvaren,Amsterdam,,NL-HaNA/1.04.02/5496////,a92f0d6f-6afa-4d13-a18d-fa560949616c,pay_ledger,92923
5497,Spiegel,Amsterdam,,NL-HaNA/1.04.02/5497////,f6e10946-b502-4ed9-9099-a8d53649f704,pay_ledger,92922
5498,'t Ghijn,Amsterdam,,NL-HaNA/1.04.02/5498////,2c0fde1d-dcdf-4276-830c-7fba3167afd9,pay_ledger,92927
5499,Theeboom,Amsterdam,,NL-HaNA/1.04.02/5499////,16a3a483-4a77-49ef-ac26-7d9dd0a7f6ca,pay_ledger,92930
5500,Reigersdaal,Amsterdam,,NL-HaNA/1.04.02/5500////,73f0cdc1-11dd-43ab-93d9-9c1711052238,pay_ledger,92939
5501,Den Berg,Amsterdam,,NL-HaNA/1.04.02/5501////,41075082-3eeb-482d-8359-fddd3e9f69fd,pay_ledger,92926
5502,Liefde,Amsterdam,,NL-HaNA/1.04.02/5502////,d21efecf-947d-4686-a1f3-270a91fdb021,pay_ledger,92928
5503,Vosmaar,Amsterdam,,NL-HaNA/1.04.02/5503////,915d4036-fdab-4a90-8d7f-eac371030343,pay_ledger,92941
5504,Huis te Hemert,Amsterdam,,NL-HaNA/1.04.02/5504////,f3137ada-7648-4f52-a282-5c4106759313,pay_ledger,92936
5505,Drie Kronen,Amsterdam,"Vanwege beschadiging van maart tot mei 1702 in Schotland, daarna terug naar Texel. Uitreis 1703 soldijboek 5516",NL-HaNA/1.04.02/5505////,50aca41e-0827-4ddf-9680-22869f492f33,pay_ledger,92979
5506,Huis te Bijweg,Amsterdam,,NL-HaNA/1.04.02/5506////,f3c285d6-35c7-4caa-9915-726add9c9b75,pay_ledger,92933
5507,Horstendaal,Amsterdam,,NL-HaNA/1.04.02/5507////,def6ce3f-c67a-4cd7-99d2-6f66bd2a4110,pay_ledger,92937
5508,IJsselmonde,Amsterdam,,NL-HaNA/1.04.02/5508////,3602dc74-fd6e-43c0-887a-c43df05f8252,pay_ledger,92947
5509,Stad Keulen,Amsterdam,,NL-HaNA/1.04.02/5509////,13c33ce5-41f9-4702-a134-598df4479d03,pay_ledger,92949
5510,Ter Eem,Amsterdam,,NL-HaNA/1.04.02/5510////,c1b8edda-9ec6-477a-ac39-cd627961af1e,pay_ledger,92955
5511,Zandhorst,Amsterdam,,NL-HaNA/1.04.02/5511////,ea81b2f0-4429-4f10-972d-7dac773cc24c,pay_ledger,92956
5512,Gansenhoef,Amsterdam,,NL-HaNA/1.04.02/5512////,b474b125-8e6f-4673-81e2-1694441f2ca5,pay_ledger,92961
5513,Brandenburg,Amsterdam,,NL-HaNA/1.04.02/5513////,e41e65bf-1b7d-4f3c-a745-38fa2bc54d59,pay_ledger,92959
5514,Beverwaart,Amsterdam,,NL-HaNA/1.04.02/5514////,f00c370f-4442-4e3c-aec2-3fca884226f8,pay_ledger,92960
5515,Unie,Amsterdam,,NL-HaNA/1.04.02/5515////,4edcd7be-45c8-4299-8b50-966a06d0b94f,pay_ledger,92970
5516,Drie Kronen,Amsterdam,,NL-HaNA/1.04.02/5516////,224b271b-8ea4-42df-bdac-60e7896aa182,pay_ledger,92979
5517,Nichtevecht,Amsterdam,,NL-HaNA/1.04.02/5517////,11bf5a99-b296-4d16-a02d-47b58dd72ca3,pay_ledger,92981
5518,Generale Vrede,Amsterdam,,NL-HaNA/1.04.02/5518////,a374d94e-24f8-4839-a6c4-ad1f18de6041,pay_ledger,92971
5519,Huis te Rozenburg,Amsterdam,,NL-HaNA/1.04.02/5519////,efb6948f-2a04-41cc-91c8-72088ebb3d45,pay_ledger,92968
5520,Driebergen,Amsterdam,,NL-HaNA/1.04.02/5520////,a044cc7f-77a2-4118-83be-00fc9df118f7,pay_ledger,92964
5521,Overnes,Amsterdam,,NL-HaNA/1.04.02/5521////,57383d74-e425-4bf8-a001-b4d682d050c1,pay_ledger,92967
5522,Flora,Amsterdam,,NL-HaNA/1.04.02/5522////,39a2a081-7f24-4f35-9045-4e02c10ad2af,pay_ledger,92965
5523,Prins Eugenius,Amsterdam,,NL-HaNA/1.04.02/5523////,df71834b-3eb5-4e43-a170-ca34382f19e3,pay_ledger,92988
5524,Theeboom,Amsterdam,,NL-HaNA/1.04.02/5524////,330204e1-2ca4-42d1-87e9-0044284a38bd,pay_ledger,92992
5525,Huis ter Haan,Amsterdam,,NL-HaNA/1.04.02/5525////,443f98c7-6509-4e9a-819f-9b6984848451,pay_ledger,92989
5526,Horstendaal,Amsterdam,,NL-HaNA/1.04.02/5526////,e8c517d9-968a-4404-b815-485d3bc68a8c,pay_ledger,92990
5527,Lek,Amsterdam,,NL-HaNA/1.04.02/5527////,73f9a792-30b9-4cd6-b615-7b4ab2b3bd04,pay_ledger,92983
5528,Berkel,Amsterdam,,NL-HaNA/1.04.02/5528////,4fd0d2d6-fae2-492b-a4b1-1dea722b59ae,pay_ledger,92978
5529,Sion,Amsterdam,,NL-HaNA/1.04.02/5529////,b3043328-1b63-48c1-92e3-71c285b32811,pay_ledger,92969
5530,Liefde,Amsterdam,,NL-HaNA/1.04.02/5530////,84466cec-d474-4bc0-b3a2-7afb0b1559f9,pay_ledger,93006
5531,Geelvink,Amsterdam,,NL-HaNA/1.04.02/5531////,44349690-fde2-4c8e-bd71-2476622c4518,pay_ledger,92999
5532,Huis te Loo,Amsterdam,,NL-HaNA/1.04.02/5532////,52c4a497-caf5-46f2-8b2f-79b1ae04ae00,pay_ledger,93007
5533,Bon,Amsterdam,,NL-HaNA/1.04.02/5533////,bd8853a1-3be1-44e9-bb2b-14dc2c9b647c,pay_ledger,93010
5534,Vosmaar,Amsterdam,,NL-HaNA/1.04.02/5534////,d2417491-da76-4303-9b06-03db236dadf6,pay_ledger,93013
5535,Spiegel,Amsterdam,,NL-HaNA/1.04.02/5535////,ead87065-49ff-4b9c-b10b-2f93093f536a,pay_ledger,93009
5536,Koning Karel de Derde,Amsterdam,,NL-HaNA/1.04.02/5536////,cebcf896-f843-4e77-91dd-11b9ef877146,pay_ledger,93012
5537,Neptunus,Amsterdam,,NL-HaNA/1.04.02/5537////,ade8f970-ac79-4d54-a8a7-6ec2c96601f6,pay_ledger,93015
5538,Sloten,Amsterdam,,NL-HaNA/1.04.02/5538////,c68474dd-cbd1-49ef-b883-b2bba94ecb46,pay_ledger,93017
5539,Huis te Hemert,Amsterdam,,NL-HaNA/1.04.02/5539////,c9f2f4cf-db39-4f3c-a2eb-805c42a5f5cb,pay_ledger,93024
5540,Vrijburg,Amsterdam,,NL-HaNA/1.04.02/5540////,e303f17f-f8e8-49b9-a07c-e94d8a2a4df7,pay_ledger,93039
5541,Ter Aa,Amsterdam,,NL-HaNA/1.04.02/5541////,046d8b27-2826-4cea-ba07-1efd751b0474,pay_ledger,93020
5542,Schoonderloo,Amsterdam,,NL-HaNA/1.04.02/5542////,6c7ae711-06e5-4d4c-8468-4a9390efbf3f,pay_ledger,93025
5543,Unie,Amsterdam,,NL-HaNA/1.04.02/5543////,d76f6173-2606-40f0-827f-daab347f1274,pay_ledger,93026
5544,Flora,Amsterdam,,NL-HaNA/1.04.02/5544////,221f7e33-473c-443a-b4f2-be2672b08c97,pay_ledger,93022
5545,Brandenburg,Amsterdam,,NL-HaNA/1.04.02/5545////,ae679410-7a2a-4837-b356-9cf6b4c572c5,pay_ledger,93035
5546,Zandhorst,Amsterdam,,NL-HaNA/1.04.02/5546////,422f4b52-c5a1-4d7e-9c52-7663e18ef8a4,pay_ledger,93028
5547,Generale Vrede,Amsterdam,,NL-HaNA/1.04.02/5547////,03dc2bd4-db93-4663-bf17-2e10f4fd76ce,pay_ledger,93027
5548,Driebergen,Amsterdam,,NL-HaNA/1.04.02/5548////,f146ef5a-cacc-45f9-95af-5b451b5c1c42,pay_ledger,93036
5549,Hof van Ilpendam,Amsterdam,,NL-HaNA/1.04.02/5549////,f18a5967-1613-45cb-9af3-a80e53672b0d,pay_ledger,93037
5550,Baarzande,Amsterdam,,NL-HaNA/1.04.02/5550////,b3498014-7e6d-4702-b7da-e8a5c577682c,pay_ledger,93044
5551,Zuiderburg,Amsterdam,,NL-HaNA/1.04.02/5551////,3fa19bb2-f1ed-4a85-9c0f-a5f325545355,pay_ledger,93047
5552,Beverwaart,Amsterdam,,NL-HaNA/1.04.02/5552////,b293d0f2-5456-4c7c-a17a-d528cb31cf8b,pay_ledger,93045
5553,Rijnenburg,Amsterdam,,NL-HaNA/1.04.02/5553////,4adf39a2-7593-46e7-956c-e2fc7d276fb5,pay_ledger,93038
5554,Limburg,Amsterdam,,NL-HaNA/1.04.02/5554////,971f7d2f-7684-4a34-9320-2d195d99f04e,pay_ledger,93046
5555,Horstendaal,Amsterdam,,NL-HaNA/1.04.02/5555////,4dfa5b69-120a-4b95-99ac-56b564d179ff,pay_ledger,93053
5556,Den Berg,Amsterdam,,NL-HaNA/1.04.02/5556////,7a288291-d828-428c-841c-0a9d9bd7398d,pay_ledger,93051
5557,Schellenberg,Amsterdam,,NL-HaNA/1.04.02/5557////,a630393d-64a1-46fe-8b8c-d4210fb57845,pay_ledger,93055
5558,Spiegel,Amsterdam,,NL-HaNA/1.04.02/5558////,c5b8adeb-9298-4a8b-bc86-36f62e0fd604,pay_ledger,93061
5559,Oegstgeest,Amsterdam,,NL-HaNA/1.04.02/5559////,71cbc70f-eb29-4e42-b79b-7444c98ebcef,pay_ledger,93062
5560,Peter en Paul,Amsterdam,,NL-HaNA/1.04.02/5560////,739c771b-ddc8-4c7b-965e-6501bfba9b13,pay_ledger,93068
5561,Overnes,Amsterdam,,NL-HaNA/1.04.02/5561////,4b2bbe13-cc10-48dc-840a-5a557c0617ce,pay_ledger,93074
5562,Huis te Rozenburg,Amsterdam,,NL-HaNA/1.04.02/5562////,c31d477f-b369-4ab9-b15a-002bed2901a3,pay_ledger,93063
5563,Zoelen,Amsterdam,,NL-HaNA/1.04.02/5563////,dac9ee14-bd2d-4b50-98cf-fef4c5cdafff,pay_ledger,93065
5564,Kattendijk,Amsterdam,,NL-HaNA/1.04.02/5564////,51f9b893-7e5b-4847-9a20-c5cf63893f28,pay_ledger,93072
5565,Barneveld,Amsterdam,,NL-HaNA/1.04.02/5565////,764c7f52-e679-444b-90d9-a3ea5a49ba6c,pay_ledger,93071
5566,Arion,Amsterdam,,NL-HaNA/1.04.02/5566////,27bd1d9a-55fa-44e2-8176-aea7f9486213,pay_ledger,93078
5567,Hoedekenskerke,Amsterdam,,NL-HaNA/1.04.02/5567////,d6a319b5-d132-43aa-900c-8b297ae172e5,pay_ledger,93082
5568,Huis te Loo,Amsterdam,,NL-HaNA/1.04.02/5568////,fe753e2e-cb36-4fd2-8786-c69f16489bba,pay_ledger,93096
5569,'t Ghijn,Amsterdam,,NL-HaNA/1.04.02/5569////,3c633106-dbc1-4af5-bb84-f7dd309db226,pay_ledger,93080
5570,Gamron,Amsterdam,,NL-HaNA/1.04.02/5570////,34f1b509-c2d6-44c7-912b-11c562b0e998,pay_ledger,93079
